0.000000	-0.002394	-0.007469	0.010914	0.048983	-0.007539	-0.005013	0.056505	0.013656	0.052481	-0.013529	0.044594	0.009103	-0.016268	0.001180	-0.017959	-0.016929	0.018028	0.031016	-0.002575	0.025232	-0.010438	0.005298	-0.009273	-0.012505	0.005979	-0.004694	0.054576	0.060332	0.040086	0.054958	0.037212	0.052139	0.057068	0.049947	0.048585	0.043603	0.011874	-0.005781	0.008384	-0.001030	-0.001578	0.003875	-0.001636	0.005786	-0.012126	-0.004578	-0.010735	0.019549	-0.020900	-0.023726	-0.018186	-0.027575	0.007947	0.005232	-0.011972	0.029257	-0.012998	0.016048	-0.010394	0.054859	0.049629	0.049562	0.054876	0.056332	0.066797	0.002780	0.017129	-0.018823	-0.016287	-0.025020	-0.001341	0.013985	-0.005692	0.019082	0.022719	-0.025544	0.003620	-0.017062	-0.005894	-0.004469	-0.009018	-0.006180	-0.007239	-0.005797	0.001333	-0.002524	-0.013665	-0.001832	-0.004447	0.006204	-0.004880	0.013238	0.011840	0.025224	0.004583	0.005272	-0.004742	-0.004607	0.003459	-0.020912	-0.021012	-0.008861	0.013201	0.014315	-0.004877	0.019587	-0.004285	0.035814	0.020662	0.001179	-0.019125	-0.004332	0.015163	0.003370	0.004001	0.009975	-0.007491	-0.004763	0.004345	-0.006827	0.003993	-0.023224	0.003477	-0.016329	-0.006295	-0.026061	-0.017596	-0.009032	-0.006156	-0.026007	0.009849	-0.014305	-0.013045	-0.011522	0.002887	0.019203	-0.011015	-0.019286	0.016873	0.002659	0.028325	0.003045	0.001219	-0.009558	-0.000734	-0.004922	-0.020485	-0.011924	0.008082	-0.002962	0.003034	-0.005475	0.007774	-0.019725	-0.013809	-0.000640	-0.005860	0.000901	-0.006267	-0.012907	0.003001	-0.012114	0.001934	-0.002268	-0.014196	-0.001791	0.004483	0.000155	0.000058	0.003469	-0.016632	-0.013042	0.003555	-0.004184	-0.007024	0.008018	0.020541	0.033639	0.002029	0.016067	0.007275	-0.011482	-0.001962	0.056555	0.017976	-0.008490	0.004505	-0.010280	0.025870	0.000938	-0.003446	0.007684	-0.015386	-0.008898	-0.031529	0.001454	-0.008029	0.001589	0.041139	-0.001949	-0.025542	-0.002791	-0.007444	-0.010117	0.047941	0.001677	0.027533	0.004115	-0.011668	-0.007868	0.016284	0.009599	-0.015386	-0.015326	-0.008412	0.006325	-0.009635	0.031752	-0.004869
-0.007476	0.000000	-0.003511	0.007241	0.033023	0.023535	0.012834	-0.006281	0.012069	0.017037	0.012007	-0.016443	-0.000976	0.043694	0.001524	0.000963	0.001720	0.006949	0.025411	0.000117	-0.011251	-0.016479	0.023478	0.031083	0.007798	0.002199	0.007926	0.010853	0.014562	-0.004156	0.001199	-0.008241	-0.000045	-0.000072	0.007887	0.003558	0.007440	0.002047	0.003847	-0.015748	0.025968	0.016382	0.011806	0.036822	0.029693	-0.000585	-0.013040	0.000347	-0.024591	0.010335	0.009381	0.009066	-0.005540	-0.006828	0.014969	0.006729	0.000149	0.009357	0.005119	0.010600	-0.012760	-0.006617	0.002785	-0.012857	0.005438	-0.002848	0.024433	0.002675	-0.027528	0.017447	-0.013777	-0.015097	0.005934	0.017607	0.026795	-0.001663	0.014920	0.022240	0.007507	-0.002784	0.022947	0.009551	-0.012027	0.007305	0.027298	0.023545	0.007680	0.010353	-0.001740	0.010648	0.016514	-0.000813	0.014928	-0.014724	-0.019993	0.020831	0.039517	0.001427	0.001623	-0.023975	0.013921	-0.021521	-0.007720	-0.010992	0.018411	-0.008659	0.008915	0.024598	-0.016396	-0.000703	0.005856	0.003504	0.021199	-0.013172	-0.016772	0.016403	0.001675	0.017250	-0.001127	0.004129	0.000752	0.028056	0.008532	0.013326	0.039025	0.014256	0.021839	-0.012873	0.025363	0.021046	0.008155	-0.004913	0.009254	0.012740	0.026512	0.025392	-0.008888	0.012387	-0.000489	-0.010067	0.023871	0.009158	0.012947	0.024330	0.018849	0.011264	0.017241	0.013158	0.006009	0.017797	0.006943	0.017781	0.024789	0.002465	-0.012554	-0.037509	0.021382	-0.031782	-0.005631	-0.000410	-0.014681	0.016828	0.013442	0.006756	0.003873	-0.034165	0.009373	-0.021805	-0.003988	0.020730	-0.003326	-0.018812	-0.004934	0.003706	0.007633	0.005463	-0.000330	0.009835	-0.000632	0.007199	0.016139	0.001920	0.013664	0.007869	-0.020628	-0.002139	0.026056	-0.003541	-0.008997	-0.001104	0.024116	0.003923	-0.005923	0.003265	0.004303	0.007466	0.003528	-0.000480	0.014125	-0.018845	-0.005025	-0.013923	-0.001028	-0.027141	-0.019289	-0.007695	0.000901	-0.004212	0.003352	-0.019285	-0.019161	-0.001908	-0.007709	-0.000433	0.005255	0.005230	0.017389	-0.013735	0.006828	0.016580
-0.013954	-0.006142	0.000000	-0.011797	0.012972	0.017210	-0.023847	0.006093	0.067260	0.001920	-0.002956	-0.004316	0.019708	0.016218	0.050751	0.011707	0.024458	0.007151	-0.004465	0.006717	-0.017784	0.035012	0.012135	-0.006188	0.015889	-0.008423	0.037335	0.004931	0.021364	0.011251	-0.003310	-0.012548	-0.014988	-0.005801	-0.020437	0.002894	-0.013223	0.000121	0.011299	0.018965	-0.001349	0.014330	0.003984	-0.003464	0.000807	0.029384	-0.020282	-0.000739	0.009437	-0.021674	0.013188	-0.005673	-0.002954	-0.018332	0.001208	-0.008198	0.004995	-0.011039	-0.007179	-0.015670	0.014337	-0.004845	-0.022019	0.012187	0.000583	0.001814	0.001110	-0.013093	0.006299	0.033512	0.068454	-0.023630	0.013637	0.026833	0.001409	-0.028629	-0.003123	0.024710	0.007199	-0.006769	-0.018714	0.002483	0.008821	-0.019100	0.035637	0.016473	-0.013488	-0.001378	-0.003102	0.021407	0.001558	-0.021193	-0.004015	-0.016925	0.008532	0.009969	-0.003983	-0.014052	0.009922	-0.007530	0.004023	0.001181	-0.001478	-0.014063	0.036586	0.019962	0.027717	0.007463	-0.005242	-0.027887	0.033704	-0.008628	-0.011741	0.001562	-0.008397	-0.005564	0.045608	0.022711	-0.005705	0.036552	-0.021110	0.022095	-0.007232	-0.013394	0.003642	0.010901	0.007071	-0.014496	0.006472	0.028328	0.008753	-0.003595	-0.005549	-0.006555	0.010364	-0.002921	-0.015217	0.008977	-0.016395	0.039116	0.006685	0.022118	0.010332	0.025704	0.038656	-0.020890	-0.008415	0.007344	-0.016294	-0.012862	0.029908	-0.005669	0.012102	0.008394	0.036074	0.000214	0.019004	0.001303	0.016995	0.006708	0.012726	0.002642	0.041829	0.019404	0.010134	-0.012943	0.016577	-0.021229	-0.001843	-0.003505	0.004079	0.013344	0.039187	0.001303	0.033197	-0.013533	0.023512	0.015460	-0.004002	0.003724	0.013425	-0.014729	-0.012062	-0.019323	-0.007720	-0.001337	0.018165	-0.019729	0.025475	0.025249	0.048577	-0.001038	0.030453	-0.015732	0.033019	0.001389	-0.027455	0.005949	0.008185	-0.013723	0.039382	-0.002283	0.034155	0.011588	-0.008010	0.038827	-0.002720	-0.014761	0.020255	0.025852	-0.002553	-0.005786	-0.002762	-0.001941	0.006141	0.000629	0.020977	0.012970	-0.007730	-0.000549
0.012592	-0.001098	-0.007583	0.000000	0.012046	0.010484	0.007977	0.008655	0.022045	-0.015169	-0.010290	0.007226	-0.006464	0.022515	-0.011690	0.011888	-0.013967	-0.015488	0.014497	-0.007500	0.026422	0.009768	-0.014267	0.021146	-0.012445	-0.007409	0.013105	0.006691	-0.011267	0.003983	-0.002172	-0.023067	-0.012619	0.011552	0.013552	-0.032937	-0.021832	0.035037	-0.011591	-0.006944	-0.009706	-0.004966	0.025246	0.004191	0.024451	-0.003153	-0.007164	0.011343	0.021740	-0.000733	-0.010030	0.024139	0.011250	0.024993	-0.009961	0.002112	0.039617	0.008046	0.011160	0.019488	0.001520	-0.023294	0.010402	0.011933	-0.003125	0.022640	0.001105	0.011649	-0.012766	0.000925	0.013878	-0.004791	0.003307	-0.012742	0.002297	0.048865	0.029735	0.032707	-0.001351	-0.020835	0.016488	-0.010134	-0.004011	-0.002636	-0.007269	-0.003989	0.006820	-0.017073	-0.016483	-0.010961	-0.007710	0.017624	0.033184	0.004806	0.014737	0.022746	0.025203	-0.005542	0.008496	-0.007681	-0.001311	-0.012205	-0.009745	-0.005492	0.005261	-0.005983	-0.003357	0.006471	0.049212	0.045631	0.032703	-0.017467	-0.024360	-0.023231	0.017091	0.008813	0.005836	0.001581	-0.006284	0.015582	-0.007266	-0.004042	0.002049	0.006664	0.000239	-0.010564	0.020906	-0.016778	0.006677	-0.007273	-0.010894	0.022561	0.004843	-0.016012	0.001070	0.002669	-0.018365	-0.003812	0.017123	0.021813	-0.030219	0.021912	0.010391	0.002120	-0.007945	0.016657	0.029738	-0.016801	0.034065	0.020442	0.004396	0.011335	-0.008141	0.012958	-0.009297	-0.014466	-0.008759	0.005077	0.009648	0.011008	-0.005644	0.009771	0.007147	-0.003628	-0.004601	0.007184	-0.015717	-0.004977	0.013572	0.000997	-0.008429	-0.011716	0.007300	-0.004267	0.001631	-0.001099	0.003520	0.001359	0.010237	0.010777	0.004955	0.021885	-0.008008	0.018462	0.010492	0.024816	-0.003914	0.036895	-0.029781	0.045932	0.002099	0.002562	0.007207	0.006867	0.003539	0.005185	-0.002500	0.028898	0.002763	0.036575	-0.000490	0.009809	0.000590	-0.003675	-0.011059	0.037177	0.012312	0.036572	-0.011549	-0.015755	0.003871	-0.003599	-0.011745	0.038928	-0.013890	-0.011607	-0.015875	-0.010942	0.046502	0.013977
0.040675	0.038573	0.011274	0.010537	0.000000	0.042152	0.018992	0.055378	-0.014310	0.054761	-0.011855	0.053750	0.015418	0.025040	-0.015536	-0.021039	-0.038964	0.014520	0.031063	0.009758	0.005810	-0.025911	0.017753	-0.005537	0.015015	-0.038863	0.003485	0.039379	0.055486	0.049451	0.043968	0.043064	0.047751	0.049743	0.046423	0.051652	0.058740	0.001877	0.012944	-0.005959	0.022376	-0.002702	-0.001286	0.036318	0.017924	-0.033196	-0.028231	0.024243	0.009951	-0.009243	-0.004010	-0.003438	-0.009787	-0.006176	0.026168	0.001020	0.003075	0.004374	-0.013616	0.029047	0.039321	0.046163	0.049713	0.033701	0.038169	0.033062	0.026641	-0.008517	-0.025211	0.026402	-0.009920	-0.004570	-0.014467	-0.016584	0.028131	0.001792	-0.001002	0.029177	0.009659	-0.027679	0.032936	0.015027	0.000826	0.009843	0.022597	0.024623	0.012050	0.009276	0.010086	-0.032215	0.023538	-0.025654	0.028099	-0.013955	0.000383	0.011478	0.041012	0.003863	0.001051	-0.018321	0.024561	-0.018757	-0.012602	-0.022302	0.021444	-0.019648	-0.004739	0.027056	0.006510	0.007745	0.012815	0.004822	0.020371	0.011175	-0.030422	0.035124	-0.019064	0.033135	-0.013006	-0.000720	0.010298	0.038071	0.002148	0.014564	0.009616	-0.024031	0.006411	-0.026391	0.034981	0.013967	-0.011737	-0.010076	-0.003475	-0.020329	0.014292	0.040509	0.013768	-0.001277	-0.002313	-0.003095	0.005929	0.016997	-0.029823	0.003162	0.000868	-0.035894	-0.003270	-0.021723	0.004482	0.009702	-0.019452	0.016946	0.037328	0.019820	-0.032115	-0.035530	0.026586	-0.035516	-0.017454	0.003751	-0.016586	0.026842	-0.017447	0.015312	-0.001330	-0.034658	0.011699	0.006035	-0.011165	0.000148	-0.028701	-0.023887	-0.000723	0.032789	0.013129	0.001584	0.012099	0.001146	-0.004715	0.020877	-0.014974	-0.025044	0.007953	-0.041295	0.042493	-0.009580	0.016827	-0.004838	-0.003523	0.002506	0.005849	-0.007154	-0.011719	0.015891	0.001459	-0.037305	-0.030907	-0.051027	-0.002835	-0.020617	0.000445	-0.036136	0.022303	-0.019683	-0.042023	0.021446	-0.015403	-0.032981	0.000708	-0.019062	-0.050988	0.028684	-0.041722	0.032169	0.009356	0.000297	-0.026570	-0.015125	0.035655	0.012828
-0.009361	0.017171	0.015845	0.015002	0.034851	0.000000	0.004169	0.006691	-0.009506	0.003297	0.016870	-0.007949	0.017225	0.005012	-0.005809	0.007187	0.003593	-0.002457	-0.013645	0.019642	-0.002056	0.021416	0.006428	0.019152	0.020819	-0.004073	0.025739	0.004046	0.019517	-0.010879	-0.001725	-0.007758	0.002341	-0.013143	-0.007237	-0.011274	-0.012006	-0.007445	0.002013	0.007611	0.010477	-0.007272	-0.010083	0.017812	0.021054	-0.009922	-0.014085	0.032346	-0.002767	-0.025089	0.016402	-0.016393	0.005514	-0.001997	0.020560	0.002176	-0.012205	0.014347	0.027289	0.014178	-0.018878	-0.017191	-0.000286	-0.011607	-0.011253	0.012794	0.011505	0.001225	-0.006976	-0.002333	-0.020928	-0.009212	-0.010899	-0.008605	0.019808	0.008849	0.000494	0.031026	0.017436	0.010829	-0.013810	0.004345	0.033409	-0.000984	0.041449	0.016853	0.006612	0.002864	0.018457	-0.009886	0.003663	-0.011650	0.003654	0.021806	0.009964	0.009445	0.022398	0.005614	0.035467	-0.002768	0.039217	0.015081	0.009398	-0.012312	0.014601	0.015636	0.022836	0.030671	0.004189	0.014694	0.030494	0.026515	-0.001938	-0.002221	-0.011149	0.016181	0.023836	0.023000	0.011224	0.008857	0.017214	0.022352	0.001089	0.035266	0.022931	0.022687	0.029293	0.003329	0.013481	0.023395	0.023583	-0.016937	0.021936	-0.011352	0.034020	0.019873	-0.018244	-0.004153	0.032106	0.004249	-0.018951	0.019684	0.018111	0.021127	0.022747	-0.029449	-0.022181	0.005861	-0.011435	-0.014084	-0.001348	-0.009413	0.015851	0.000180	-0.000678	-0.014112	-0.000872	-0.009382	-0.002891	0.010381	0.007505	-0.000620	-0.021265	0.023982	-0.017811	-0.014452	0.012821	0.013703	0.006909	0.037351	-0.011095	-0.020129	0.014916	0.039189	0.030649	0.003770	0.016005	0.006669	0.002565	0.002599	0.001320	0.008742	-0.006584	-0.016101	-0.006737	-0.007884	-0.013576	-0.002014	-0.001756	-0.005185	0.024184	0.005279	0.000750	0.024638	-0.003972	-0.013291	-0.002966	-0.000685	-0.004210	-0.026826	0.033212	-0.013114	0.018385	0.005031	-0.021627	0.010724	0.000760	-0.008849	0.000909	0.005064	-0.014158	-0.016398	-0.025681	-0.005746	-0.010600	-0.005181	-0.022933	0.005479	0.008816	-0.008993
-0.001257	0.011138	-0.020152	0.009394	0.013076	0.006509	0.000000	-0.004958	-0.010340	0.039518	-0.007120	0.006541	-0.005853	-0.000434	-0.011714	-0.012124	-0.008069	0.011045	0.024924	0.010001	-0.013395	0.000641	0.034684	-0.015622	-0.001765	-0.011816	-0.007558	-0.011115	0.001681	-0.019234	-0.003060	0.013607	-0.005679	-0.001904	0.004176	-0.003507	0.004969	0.033003	0.005851	-0.000925	0.035178	-0.016754	0.025655	-0.003247	-0.013844	-0.009617	-0.024808	-0.016159	0.011061	0.024370	0.007987	0.039822	0.018265	-0.017344	0.019774	0.031911	-0.028320	0.006195	0.003608	0.024440	0.006866	-0.003310	0.010836	-0.002582	-0.011406	-0.008670	0.025769	0.010071	0.007902	0.021666	0.002983	0.036304	-0.011698	0.000849	0.008500	0.007345	0.005583	-0.010209	0.019624	-0.003927	0.030759	0.025200	-0.010997	0.039632	0.010413	0.004117	0.037192	0.021424	0.009364	-0.000763	0.020552	0.031273	0.022158	-0.002588	-0.006634	0.005159	0.016298	0.029937	-0.006026	0.010475	-0.008319	-0.006382	0.008014	0.005366	-0.007789	-0.002751	0.000318	-0.003525	-0.002060	0.019563	0.002372	-0.004505	0.030073	0.016541	-0.015574	0.026520	-0.018479	0.007525	0.003526	-0.012640	-0.010400	0.004150	-0.004714	-0.009381	-0.002744	-0.007511	-0.000935	0.006185	0.022571	-0.004441	0.017274	0.011967	0.007917	-0.021464	-0.005950	0.018226	0.025095	0.027013	-0.024554	-0.005997	0.025594	-0.013941	-0.006538	-0.016563	-0.017396	-0.006821	-0.004235	-0.012591	0.020333	0.020112	-0.011484	0.025794	0.012232	0.018369	-0.001130	0.001969	0.008513	0.008655	0.000686	0.012721	-0.002932	0.022682	-0.012626	0.000188	0.032695	0.007701	0.006141	0.006433	0.002634	-0.006958	-0.002774	0.016178	-0.003272	-0.006607	0.002599	-0.006691	-0.000736	0.001347	0.000742	0.022001	-0.024729	-0.010227	0.028570	0.003866	-0.006522	0.004079	0.016147	0.011128	-0.011376	0.000351	0.011455	0.002810	-0.002187	0.017408	-0.000981	-0.002977	0.008820	-0.002936	0.018543	-0.004438	0.004596	-0.013144	0.008490	-0.000383	0.024922	-0.014820	0.009696	0.002310	-0.003635	0.000717	-0.006288	0.038846	-0.008053	0.001934	0.033311	0.035897	-0.010563	-0.005940	-0.004802	0.025715
0.058830	-0.002473	0.006404	0.011627	0.061394	0.002271	-0.008756	0.000000	0.003214	0.060673	0.001116	0.048991	0.009560	0.002406	-0.004769	-0.016160	-0.021587	0.003483	0.038151	0.009753	0.040469	-0.006147	-0.003230	-0.004380	-0.005828	-0.010983	0.013444	0.055836	0.061681	0.055833	0.055268	0.042039	0.057646	0.060067	0.051670	0.048111	0.049564	0.020858	0.002931	0.004650	0.001733	-0.010434	-0.015243	0.004104	0.008889	-0.025314	-0.011327	0.002748	0.030824	-0.018356	-0.011209	-0.010715	-0.009809	0.013437	0.018069	-0.015794	0.030213	-0.013826	-0.000226	-0.000013	0.056990	0.050520	0.047568	0.052385	0.057604	0.061083	-0.001388	0.010974	-0.007795	-0.016393	-0.033624	0.015903	-0.004555	0.002088	0.009585	0.029452	-0.014835	0.016202	-0.010122	-0.019279	0.000859	-0.009233	-0.012044	-0.007822	-0.008680	0.001882	-0.011193	-0.011872	-0.002536	0.018484	-0.008766	-0.021960	0.010538	-0.001456	0.026949	0.015008	-0.009764	-0.009808	0.005560	0.007418	0.007023	-0.010714	0.004633	0.006671	0.014819	-0.003935	0.011841	-0.008343	0.033925	0.026261	0.007788	-0.000880	0.009418	0.018359	-0.008234	-0.008454	-0.009825	0.000063	0.000986	0.007519	-0.003683	-0.010302	-0.003770	0.007427	0.013491	0.007173	-0.013362	0.012910	-0.007763	0.002604	0.013073	0.012002	-0.003891	0.007053	0.000397	0.007057	0.012352	-0.007818	-0.005713	0.023774	-0.008712	0.024506	-0.010070	0.002664	-0.004326	-0.022432	0.008174	-0.027709	-0.000923	0.000752	-0.007344	0.001546	-0.006169	-0.008188	-0.025368	-0.003869	-0.005483	-0.009023	0.006790	-0.007367	-0.016465	-0.010775	-0.005641	0.008063	-0.017121	-0.035631	-0.022782	-0.005110	0.005394	-0.002304	-0.006155	-0.000340	-0.003800	0.007089	0.002029	-0.012651	0.002817	0.031639	0.032004	0.009096	0.013930	-0.000791	-0.015584	-0.009069	0.060741	0.022582	-0.016815	0.017320	-0.010473	0.035959	0.001356	-0.019949	-0.013767	0.000691	-0.002543	-0.038761	-0.022874	-0.043387	-0.020418	0.039492	0.018492	-0.047758	-0.003857	-0.015546	-0.023623	0.041993	-0.022437	0.006584	0.010816	-0.015938	-0.037845	0.025819	-0.017719	0.008431	-0.010207	-0.024878	-0.018270	-0.000986	0.043870	-0.006517
0.001946	0.013543	0.071488	0.027636	-0.016879	-0.009225	-0.015578	-0.006174	0.000000	-0.013886	-0.035629	-0.028583	0.007105	0.000981	0.009206	0.069957	0.033410	-0.002884	0.010688	-0.019079	0.032252	0.009893	0.003613	0.016001	-0.019375	0.058385	0.037062	0.045703	0.021431	0.020725	-0.001387	-0.030334	0.000267	0.009536	-0.012753	0.023123	-0.006174	-0.014027	-0.001143	0.001498	-0.009586	0.017512	0.017861	0.011589	0.028710	0.024602	0.039259	0.021579	-0.036929	-0.010355	-0.024063	-0.018711	-0.007394	0.051210	-0.005030	0.004836	0.062972	-0.007986	-0.034622	-0.019015	0.017577	0.003129	0.012859	0.007540	0.033180	0.027442	-0.014940	0.008119	-0.037271	0.060368	0.081851	-0.034756	0.005598	0.006693	0.008657	0.017036	0.009683	-0.008936	0.000650	0.019832	0.005553	0.002872	-0.005152	-0.005839	-0.002862	-0.006119	-0.014697	-0.011581	0.009035	0.002247	0.010640	-0.030236	-0.009431	-0.034469	-0.010078	0.001839	-0.004459	-0.005839	-0.011257	0.018283	0.017198	-0.042882	0.031059	0.051900	-0.009315	-0.033464	0.003140	0.009543	0.033308	0.019684	0.040628	-0.054087	-0.002437	-0.008976	-0.006470	-0.013534	0.036206	-0.033421	0.018509	-0.019749	0.017098	0.031405	-0.015957	0.022503	-0.024426	-0.029317	0.040297	-0.007072	0.006539	-0.012865	-0.011279	0.057359	-0.001932	0.061724	0.007294	0.004562	-0.024008	0.008409	-0.024653	-0.009636	-0.006905	-0.002799	-0.006484	0.045144	-0.025277	-0.000663	0.020886	-0.022487	0.008973	-0.006068	-0.001899	-0.017452	-0.003987	0.004138	0.045907	-0.026086	-0.013520	-0.016117	0.009005	-0.015978	0.020721	-0.007255	0.005446	-0.023057	0.033724	0.034902	0.050710	-0.030693	-0.020538	-0.006658	0.013583	-0.045107	-0.037397	0.044199	-0.018753	0.012752	-0.012364	-0.013374	0.005023	0.016561	0.080539	0.026748	-0.025851	0.039824	0.013123	-0.001744	0.009935	0.044346	0.033420	0.037928	0.011697	0.028023	0.039615	-0.004464	-0.018099	0.023582	-0.003418	0.021081	0.015085	0.011102	-0.034755	0.019898	0.000801	-0.012331	0.021280	0.003061	-0.008737	0.028427	0.021046	-0.031870	0.001852	-0.023288	0.001558	0.039056	-0.025160	0.010713	0.030988	-0.020499	0.015961	-0.001184
0.046526	0.022560	-0.002148	-0.018893	0.054689	0.007879	0.042628	0.055344	-0.012154	0.000000	-0.018557	0.057822	0.007628	0.004724	0.001647	-0.019587	-0.030855	0.011829	0.032141	0.003447	0.014042	-0.024378	0.038361	-0.011035	0.020225	-0.032907	-0.000980	0.031579	0.051580	0.053962	0.046361	0.054868	0.048838	0.052338	0.044183	0.060518	0.059148	0.019555	0.016130	-0.017249	0.037999	-0.014649	0.015098	0.011334	-0.004066	-0.030676	-0.033309	-0.004642	-0.007173	0.019636	0.000487	0.027108	-0.017558	-0.008256	0.021384	0.016114	0.010829	-0.013813	-0.022581	0.020570	0.056606	0.051037	0.055171	0.046943	0.027236	0.028598	0.029209	-0.006653	-0.022786	0.016418	-0.015689	0.009601	-0.018079	-0.017386	0.025063	-0.000376	0.006155	0.005966	0.014616	-0.024506	0.038846	0.022376	-0.026532	0.034514	0.005456	0.022084	0.031022	0.029105	0.018286	-0.012525	0.026532	-0.008643	0.029623	-0.012497	-0.001700	0.016241	0.011410	0.022330	-0.015457	-0.003520	-0.001797	-0.012359	0.012122	-0.010340	0.024575	-0.006677	-0.001573	0.007073	-0.003634	0.013577	-0.012244	-0.000356	0.034444	0.025454	-0.047514	0.028025	-0.015071	0.014650	0.004796	-0.018338	-0.002563	0.012120	-0.007973	-0.007207	-0.015879	-0.018743	-0.014293	-0.022017	0.029829	-0.008937	0.002849	0.017480	-0.009953	-0.034302	-0.017553	0.029061	0.035612	0.021217	-0.033763	-0.006997	0.019934	-0.013249	-0.026536	-0.013690	-0.027696	-0.037060	0.008254	-0.012975	0.017046	0.015985	-0.027772	0.026260	0.023588	0.013869	-0.023112	-0.015400	0.012708	-0.024418	-0.014129	0.009899	-0.016076	0.025363	-0.011717	0.012695	0.014144	-0.030584	0.005667	0.005898	-0.011973	0.008456	-0.015829	-0.012695	-0.006233	0.005261	0.013441	-0.018402	-0.007235	0.018281	0.004271	0.038007	-0.024208	-0.021548	0.028864	-0.037841	0.043267	-0.006461	0.023929	0.002653	-0.016837	0.019172	0.006861	-0.004722	-0.013879	0.013262	-0.013280	-0.038164	-0.012745	-0.048872	0.018344	-0.027154	0.007498	-0.027995	0.002523	-0.009244	-0.021435	-0.012159	-0.010370	-0.033302	-0.000322	-0.015767	-0.051483	0.051967	-0.043691	0.014224	0.035308	0.030096	0.003839	-0.024005	0.016725	0.028574
